Transaction ID,Staff,Date,Item,Amount
5683,Karen,2021/01/02,Coffee,4.37
5684,Karen,2021/01/02,Tea,3.29
5685,Karen,2021/01/02,Jam,12.89
5686,Karen,2021/01/02,Coffee,4.37
5687,Karen,2021/01/02,Jam,12.89
5688,Karen,2021/01/02,Cake,8.73
5689,Khan,2021/01/03,Jam,12.89
5690,Khan,2021/01/03,Tea,3.29
5691,Khan,2021/01/03,Pastry,7.49
5692,Khan,2021/01/03,Pastry,7.49
5693,Khan,2021/01/03,Bread,5.92
5694,Khan,2021/01/03,Coffee,4.37
5695,Khan,2021/01/03,Cake,8.73
5696,Khan,2021/01/03,Coffee,4.37
5697,Khan,2021/01/03,Pastry,7.49
5698,Khan,2021/01/03,Jam,12.89
5699,Khan,2021/01/03,Bread,5.92
5700,The Hood,2021/01/04,Bread,5.92
5701,The Hood,2021/01/04,Cake,8.73
5702,The Hood,2021/01/04,Pastry,7.49
5703,The Hood,2021/01/04,Coffee,4.37
5704,The Hood,2021/01/04,Tea,3.29
5705,The Hood,2021/01/04,Coffee,4.37
5706,The Hood,2021/01/04,Cake,8.73
5707,The Hood,2021/01/04,Bread,5.92
5708,The Hood,2021/01/04,Pastry,7.49
5709,The Hood,2021/01/04,Coffee,4.37
5710,The Hood,2021/01/04,Tea,3.29
5711,The Hood,2021/01/04,Tea,3.29
5712,The Hood,2021/01/04,Coffee,4.37
5713,The Hood,2021/01/04,Coffee,4.37
5714,The Hood,2021/01/04,Bread,5.92
5715,The Hood,2021/01/04,Jam,12.89
5716,The Hood,2021/01/04,Bread,5.92
5717,The Hood,2021/01/04,Jam,12.89
5718,The Hood,2021/01/04,Cake,8.73
5719,The Hood,2021/01/04,Pastry,7.49
5720,The Hood,2021/01/04,Bread,5.92
5721,The Hood,2021/01/04,Coffee,4.37
5722,The Hood,2021/01/04,Bread,5.92
5723,The Hood,2021/01/04,Cake,8.73
5724,Dr Claw,2021/01/05,Bread,5.92
5725,Dr Claw,2021/01/05,Bread,5.92
5726,Dr Claw,2021/01/05,Bread,5.92
5727,Ariana,2021/01/06,Jam,12.89
5728,Ariana,2021/01/06,Jam,12.89
5729,Ariana,2021/01/06,Pastry,7.49
5730,Ariana,2021/01/06,Coffee,4.37
5731,Ariana,2021/01/06,Tea,3.29
5732,Ariana,2021/01/06,Pastry,7.49
5733,Ariana,2021/01/06,Cake,8.73
5734,Ariana,2021/01/06,Coffee,4.37
5735,Ariana,2021/01/06,Jam,12.89
5736,Ariana,2021/01/06,Jam,12.89
5737,Ariana,2021/01/06,Jam,12.89
5738,Ariana,2021/01/06,Cake,8.73
5739,Ariana,2021/01/06,Tea,3.29
5740,Ariana,2021/01/06,Tea,3.29
5741,Ariana,2021/01/06,Jam,12.89
5742,Ariana,2021/01/06,Jam,12.89
5743,Ariana,2021/01/06,Pastry,7.49
5744,Ariana,2021/01/06,Pastry,7.49
5745,Ariana,2021/01/06,Cake,8.73
5746,Ariana,2021/01/06,Cake,8.73
5747,Ariana,2021/01/06,Jam,12.89
5748,Ariana,2021/01/06,Tea,3.29
5749,Ariana,2021/01/06,Cake,8.73
5750,Cersai,2021/01/07,Bread,5.92
5751,Cersai,2021/01/07,Bread,5.92
5752,Cersai,2021/01/07,Tea,3.29
5753,Cersai,2021/01/07,Coffee,4.37
5754,Cersai,2021/01/07,Bread,5.92
5755,Cersai,2021/01/07,Coffee,4.37
5756,Cersai,2021/01/07,Tea,3.29
5757,Cersai,2021/01/07,Tea,3.29
5758,Cersai,2021/01/07,Jam,12.89
5759,Cersai,2021/01/07,Coffee,4.37
5760,Cersai,2021/01/07,Coffee,4.37
5761,Cersai,2021/01/07,Jam,12.89
5762,Cersai,2021/01/07,Pastry,7.49
5763,Cersai,2021/01/07,Coffee,4.37
5764,Cersai,2021/01/07,Pastry,7.49
5765,Cersai,2021/01/07,Tea,3.29
5766,Cersai,2021/01/07,Pastry,7.49
5767,Cersai,2021/01/07,Pastry,7.49
5768,Cersai,2021/01/07,Cake,8.73
5769,Cersai,2021/01/07,Coffee,4.37
5770,Cersai,2021/01/07,Jam,12.89
5771,Cersai,2021/01/07,Pastry,7.49
5772,Cersai,2021/01/07,Bread,5.92
5773,Cersai,2021/01/07,Bread,5.92
5774,Cersai,2021/01/07,Pastry,7.49
5775,Cersai,2021/01/07,Jam,12.89
5776,Cersai,2021/01/07,Jam,12.89
5777,Cersai,2021/01/07,Cake,8.73
5778,Cersai,2021/01/07,Cake,8.73
5779,Cersai,2021/01/07,Jam,12.89
5780,Cersai,2021/01/07,Pastry,7.49
5781,Cersai,2021/01/07,Pastry,7.49
5782,Cersai,2021/01/07,Cake,8.73
5783,Cersai,2021/01/07,Jam,12.89
5784,Cersai,2021/01/07,Tea,3.29
5785,Cersai,2021/01/07,Bread,5.92
5786,Cersai,2021/01/07,Pastry,7.49
5787,Cersai,2021/01/07,Coffee,4.37
5788,Cersai,2021/01/07,Tea,3.29
5789,Cersai,2021/01/07,Cake,8.73
5790,Cersai,2021/01/07,Coffee,4.37
5791,Cersai,2021/01/07,Cake,8.73
5792,Cersai,2021/01/07,Jam,12.89
5793,Cersai,2021/01/07,Cake,8.73
5794,Cersai,2021/01/07,Tea,3.29
5795,Cersai,2021/01/07,Pastry,7.49
5796,Cersai,2021/01/07,Bread,5.92
5797,Cersai,2021/01/07,Bread,5.92
5798,Cersai,2021/01/07,Pastry,7.49
5799,Cersai,2021/01/07,Pastry,7.49
5800,Cersai,2021/01/07,Cake,8.73
5801,Cersai,2021/01/07,Coffee,4.37
5802,Cersai,2021/01/07,Coffee,4.37
5803,Anakin,2021/01/08,Cake,8.73
5804,Anakin,2021/01/08,Coffee,4.37
5805,Anakin,2021/01/08,Coffee,4.37
5806,Anakin,2021/01/08,Tea,3.29
5807,Anakin,2021/01/08,Bread,5.92
5808,Anakin,2021/01/08,Cake,8.73
5809,Anakin,2021/01/08,Tea,3.29
5810,Anakin,2021/01/08,Bread,5.92
5811,Anakin,2021/01/08,Tea,3.29
5812,Anakin,2021/01/08,Coffee,4.37
5813,Anakin,2021/01/08,Jam,12.89
5814,Anakin,2021/01/08,Tea,3.29
5815,Anakin,2021/01/08,Bread,5.92
5816,Anakin,2021/01/08,Tea,3.29
5817,Anakin,2021/01/08,Coffee,4.37
5818,Anakin,2021/01/08,Cake,8.73
5819,Anakin,2021/01/08,Pastry,7.49
5820,Anakin,2021/01/08,Pastry,7.49
5821,Anakin,2021/01/08,Cake,8.73
5822,Anakin,2021/01/08,Tea,3.29
5823,Anakin,2021/01/08,Jam,12.89
5824,Anakin,2021/01/08,Cake,8.73
5825,Anakin,2021/01/08,Tea,3.29
5826,Anakin,2021/01/08,Tea,3.29
5827,Anakin,2021/01/08,Coffee,4.37
5828,Anakin,2021/01/08,Coffee,4.37
5829,Anakin,2021/01/08,Pastry,7.49
5830,Anakin,2021/01/08,Coffee,4.37
5831,Anakin,2021/01/08,Pastry,7.49
5832,Anakin,2021/01/08,Pastry,7.49
5833,Anakin,2021/01/08,Coffee,4.37
5834,Anakin,2021/01/08,Coffee,4.37
5835,Anakin,2021/01/08,Coffee,4.37
5836,Anakin,2021/01/08,Tea,3.29
5837,Anakin,2021/01/08,Pastry,7.49
5838,Anakin,2021/01/08,Cake,8.73
5839,Anakin,2021/01/08,Jam,12.89
5840,Anakin,2021/01/08,Tea,3.29
5841,Anakin,2021/01/08,Pastry,7.49
5842,Anakin,2021/01/08,Jam,12.89
5843,Anakin,2021/01/08,Jam,12.89
5844,Anakin,2021/01/08,Cake,8.73
5845,Anakin,2021/01/08,Cake,8.73
5846,Anakin,2021/01/08,Tea,3.29
5847,Anakin,2021/01/08,Bread,5.92
5848,Anakin,2021/01/08,Cake,8.73
5849,Anakin,2021/01/08,Coffee,4.37
5850,Anakin,2021/01/08,Pastry,7.49
5851,Anakin,2021/01/08,Pastry,7.49
5852,Anakin,2021/01/08,Bread,5.92
5853,Anakin,2021/01/08,Cake,8.73
5854,Anakin,2021/01/08,Coffee,4.37
5855,Anakin,2021/01/08,Coffee,4.37
5856,Anakin,2021/01/08,Bread,5.92
5857,Anakin,2021/01/08,Coffee,4.37
5858,Anakin,2021/01/08,Bread,5.92
5859,Anakin,2021/01/08,Pastry,7.49
5860,Anakin,2021/01/08,Cake,8.73
5861,Anakin,2021/01/08,Jam,12.89
5862,Anakin,2021/01/08,Tea,3.29
5863,Anakin,2021/01/08,Pastry,7.49
5864,Anakin,2021/01/08,Pastry,7.49
5865,Anakin,2021/01/08,Bread,5.92
5866,Anakin,2021/01/08,Coffee,4.37
5867,Anakin,2021/01/08,Jam,12.89
5868,Anakin,2021/01/08,Bread,5.92
5869,Anakin,2021/01/08,Coffee,4.37
5870,Anakin,2021/01/08,Tea,3.29
5871,Anakin,2021/01/08,Bread,5.92
5872,Anakin,2021/01/08,Cake,8.73
5873,Anakin,2021/01/08,Pastry,7.49
5874,Anakin,2021/01/08,Cake,8.73
5875,Anakin,2021/01/08,Pastry,7.49
5876,Karen,2021/01/09,Tea,3.29
5877,Karen,2021/01/09,Coffee,4.37
5878,Karen,2021/01/09,Bread,5.92
5879,Karen,2021/01/09,Jam,12.89
5880,Karen,2021/01/09,Tea,3.29
5881,Karen,2021/01/09,Tea,3.29
5882,Karen,2021/01/09,Tea,3.29
5883,Karen,2021/01/09,Jam,12.89
5884,Karen,2021/01/09,Jam,12.89
5885,Karen,2021/01/09,Tea,3.29
5886,Karen,2021/01/09,Cake,8.73
5887,Karen,2021/01/09,Bread,5.92
5888,Karen,2021/01/09,Bread,5.92
5889,Karen,2021/01/09,Bread,5.92
5890,Karen,2021/01/09,Jam,12.89
5891,Karen,2021/01/09,Cake,8.73
5892,Karen,2021/01/09,Tea,3.29
5893,Khan,2021/01/10,Pastry,7.49
5894,Khan,2021/01/10,Pastry,7.49
5895,Khan,2021/01/10,Cake,8.73
5896,Khan,2021/01/10,Tea,3.29
5897,Khan,2021/01/10,Pastry,7.49
5898,Khan,2021/01/10,Tea,3.29
5899,Khan,2021/01/10,Jam,12.89
5900,Khan,2021/01/10,Cake,8.73
5901,Khan,2021/01/10,Jam,12.89
5902,Khan,2021/01/10,Tea,3.29
5903,Khan,2021/01/10,Jam,12.89
5904,Khan,2021/01/10,Tea,3.29
5905,Khan,2021/01/10,Coffee,4.37
5906,Khan,2021/01/10,Coffee,4.37
5907,The Hood,2021/01/11,Tea,3.29
5908,The Hood,2021/01/11,Coffee,4.37
5909,The Hood,2021/01/11,Jam,12.89
5910,The Hood,2021/01/11,Bread,5.92
5911,The Hood,2021/01/11,Cake,8.73
5912,Dr Claw,2021/01/12,Tea,3.29
5913,Dr Claw,2021/01/12,Tea,3.29
5914,Dr Claw,2021/01/12,Tea,3.29
5915,Dr Claw,2021/01/12,Bread,5.92
5916,Dr Claw,2021/01/12,Jam,12.89
5917,Dr Claw,2021/01/12,Coffee,4.37
5918,Dr Claw,2021/01/12,Tea,3.29
5919,Dr Claw,2021/01/12,Cake,8.73
5920,Dr Claw,2021/01/12,Bread,5.92
5921,Dr Claw,2021/01/12,Pastry,7.49
5922,Dr Claw,2021/01/12,Pastry,7.49
5923,Dr Claw,2021/01/12,Jam,12.89
5924,Dr Claw,2021/01/12,Bread,5.92
5925,Dr Claw,2021/01/12,Jam,12.89
5926,Dr Claw,2021/01/12,Tea,3.29
5927,Ariana,2021/01/13,Tea,3.29
5928,Ariana,2021/01/13,Bread,5.92
5929,Ariana,2021/01/13,Bread,5.92
5930,Ariana,2021/01/13,Bread,5.92
5931,Ariana,2021/01/13,Jam,12.89
5932,Ariana,2021/01/13,Coffee,4.37
5933,Ariana,2021/01/13,Pastry,7.49
5934,Ariana,2021/01/13,Pastry,7.49
5935,Ariana,2021/01/13,Cake,8.73
5936,Ariana,2021/01/13,Jam,12.89
5937,Ariana,2021/01/13,Tea,3.29
5938,Ariana,2021/01/13,Tea,3.29
5939,Ariana,2021/01/13,Bread,5.92
5940,Ariana,2021/01/13,Jam,12.89
5941,Ariana,2021/01/13,Bread,5.92
5942,Ariana,2021/01/13,Bread,5.92
5943,Ariana,2021/01/13,Cake,8.73
5944,Ariana,2021/01/13,Cake,8.73
5945,Ariana,2021/01/13,Pastry,7.49
5946,Ariana,2021/01/13,Coffee,4.37
5947,Ariana,2021/01/13,Bread,5.92
5948,Ariana,2021/01/13,Pastry,7.49
5949,Ariana,2021/01/13,Bread,5.92
5950,Ariana,2021/01/13,Pastry,7.49
5951,Ariana,2021/01/13,Bread,5.92
5952,Ariana,2021/01/13,Bread,5.92
5953,Ariana,2021/01/13,Coffee,4.37
5954,Ariana,2021/01/13,Cake,8.73
5955,Ariana,2021/01/13,Bread,5.92
5956,Cersai,2021/01/14,Jam,12.89
5957,Cersai,2021/01/14,Bread,5.92
5958,Cersai,2021/01/14,Tea,3.29
5959,Cersai,2021/01/14,Cake,8.73
5960,Cersai,2021/01/14,Cake,8.73
5961,Cersai,2021/01/14,Cake,8.73
5962,Cersai,2021/01/14,Cake,8.73
5963,Cersai,2021/01/14,Jam,12.89
5964,Cersai,2021/01/14,Pastry,7.49
5965,Cersai,2021/01/14,Coffee,4.37
5966,Cersai,2021/01/14,Tea,3.29
5967,Cersai,2021/01/14,Cake,8.73
5968,Cersai,2021/01/14,Jam,12.89
5969,Cersai,2021/01/14,Jam,12.89
5970,Cersai,2021/01/14,Tea,3.29
5971,Cersai,2021/01/14,Coffee,4.37
5972,Cersai,2021/01/14,Bread,5.92
5973,Cersai,2021/01/14,Cake,8.73
5974,Cersai,2021/01/14,Bread,5.92
5975,Cersai,2021/01/14,Cake,8.73
5976,Cersai,2021/01/14,Tea,3.29
5977,Cersai,2021/01/14,Bread,5.92
5978,Cersai,2021/01/14,Cake,8.73
5979,Cersai,2021/01/14,Bread,5.92
5980,Cersai,2021/01/14,Pastry,7.49
5981,Cersai,2021/01/14,Jam,12.89
5982,Cersai,2021/01/14,Cake,8.73
5983,Cersai,2021/01/14,Tea,3.29
5984,Cersai,2021/01/14,Tea,3.29
5985,Cersai,2021/01/14,Cake,8.73
5986,Cersai,2021/01/14,Tea,3.29
5987,Cersai,2021/01/14,Coffee,4.37
5988,Cersai,2021/01/14,Jam,12.89
5989,Cersai,2021/01/14,Jam,12.89
5990,Cersai,2021/01/14,Bread,5.92
5991,Cersai,2021/01/14,Pastry,7.49
5992,Cersai,2021/01/14,Coffee,4.37
5993,Cersai,2021/01/14,Tea,3.29
5994,Cersai,2021/01/14,Bread,5.92
5995,Cersai,2021/01/14,Pastry,7.49
5996,Cersai,2021/01/14,Jam,12.89
5997,Cersai,2021/01/14,Jam,12.89
5998,Cersai,2021/01/14,Cake,8.73
5999,Cersai,2021/01/14,Cake,8.73
6000,Cersai,2021/01/14,Coffee,4.37
6001,Cersai,2021/01/14,Pastry,7.49
6002,Cersai,2021/01/14,Coffee,4.37
6003,Cersai,2021/01/14,Bread,5.92
6004,Cersai,2021/01/14,Cake,8.73
6005,Cersai,2021/01/14,Bread,5.92
6006,Cersai,2021/01/14,Jam,12.89
6007,Cersai,2021/01/14,Bread,5.92
6008,Anakin,2021/01/15,Jam,12.89
6009,Anakin,2021/01/15,Bread,5.92
6010,Anakin,2021/01/15,Cake,8.73
6011,Anakin,2021/01/15,Coffee,4.37
6012,Anakin,2021/01/15,Tea,3.29
6013,Anakin,2021/01/15,Pastry,7.49
6014,Anakin,2021/01/15,Pastry,7.49
6015,Anakin,2021/01/15,Jam,12.89
6016,Anakin,2021/01/15,Bread,5.92
6017,Anakin,2021/01/15,Pastry,7.49
6018,Karen,2021/01/16,Tea,3.29
6019,Karen,2021/01/16,Tea,3.29
6020,Karen,2021/01/16,Bread,5.92
6021,Karen,2021/01/16,Pastry,7.49
6022,Karen,2021/01/16,Bread,5.92
6023,Karen,2021/01/16,Coffee,4.37
6024,Karen,2021/01/16,Pastry,7.49
6025,Karen,2021/01/16,Pastry,7.49
6026,Karen,2021/01/16,Pastry,7.49
6027,Karen,2021/01/16,Cake,8.73
6028,Karen,2021/01/16,Bread,5.92
6029,Karen,2021/01/16,Cake,8.73
6030,Karen,2021/01/16,Coffee,4.37
6031,Karen,2021/01/16,Bread,5.92
6032,Karen,2021/01/16,Coffee,4.37
6033,Karen,2021/01/16,Tea,3.29
6034,Karen,2021/01/16,Coffee,4.37
6035,Karen,2021/01/16,Cake,8.73
6036,Karen,2021/01/16,Cake,8.73
6037,Karen,2021/01/16,Tea,3.29
6038,Karen,2021/01/16,Cake,8.73
6039,Karen,2021/01/16,Coffee,4.37
6040,Karen,2021/01/16,Pastry,7.49
6041,Karen,2021/01/16,Jam,12.89
6042,Karen,2021/01/16,Bread,5.92
6043,Karen,2021/01/16,Cake,8.73
6044,Karen,2021/01/16,Tea,3.29
6045,Karen,2021/01/16,Pastry,7.49
6046,Karen,2021/01/16,Tea,3.29
6047,Karen,2021/01/16,Bread,5.92
6048,Karen,2021/01/16,Cake,8.73
6049,Karen,2021/01/16,Jam,12.89
6050,Karen,2021/01/16,Tea,3.29
6051,Karen,2021/01/16,Tea,3.29
6052,Karen,2021/01/16,Coffee,4.37
6053,Karen,2021/01/16,Tea,3.29
6054,Karen,2021/01/16,Cake,8.73
6055,Karen,2021/01/16,Pastry,7.49
6056,Karen,2021/01/16,Cake,8.73
6057,Karen,2021/01/16,Coffee,4.37
6058,Karen,2021/01/16,Tea,3.29
6059,Karen,2021/01/16,Cake,8.73
6060,Karen,2021/01/16,Coffee,4.37
6061,Karen,2021/01/16,Bread,5.92
6062,Karen,2021/01/16,Tea,3.29
6063,Karen,2021/01/16,Coffee,4.37
6064,Karen,2021/01/16,Cake,8.73
6065,Karen,2021/01/16,Pastry,7.49
6066,Karen,2021/01/16,Jam,12.89
6067,Khan,2021/01/17,Coffee,4.37
6068,Khan,2021/01/17,Cake,8.73
6069,Khan,2021/01/17,Jam,12.89
6070,Khan,2021/01/17,Jam,12.89
6071,Khan,2021/01/17,Coffee,4.37
6072,Khan,2021/01/17,Pastry,7.49
6073,Khan,2021/01/17,Bread,5.92
6074,Khan,2021/01/17,Pastry,7.49
6075,Khan,2021/01/17,Cake,8.73
6076,Khan,2021/01/17,Pastry,7.49
6077,Khan,2021/01/17,Tea,3.29
6078,Khan,2021/01/17,Bread,5.92
6079,Khan,2021/01/17,Cake,8.73
6080,Khan,2021/01/17,Bread,5.92
6081,Khan,2021/01/17,Coffee,4.37
6082,Khan,2021/01/17,Pastry,7.49
6083,Khan,2021/01/17,Cake,8.73
6084,Khan,2021/01/17,Bread,5.92
6085,Khan,2021/01/17,Bread,5.92
6086,Khan,2021/01/17,Bread,5.92
6087,Khan,2021/01/17,Jam,12.89
6088,Khan,2021/01/17,Tea,3.29
6089,Khan,2021/01/17,Jam,12.89
6090,Khan,2021/01/17,Jam,12.89
6091,Khan,2021/01/17,Cake,8.73
6092,Khan,2021/01/17,Cake,8.73
6093,Khan,2021/01/17,Coffee,4.37
6094,Khan,2021/01/17,Bread,5.92
6095,Khan,2021/01/17,Cake,8.73
6096,Khan,2021/01/17,Tea,3.29
6097,Khan,2021/01/17,Jam,12.89
6098,Khan,2021/01/17,Jam,12.89
6099,Khan,2021/01/17,Jam,12.89
6100,Khan,2021/01/17,Tea,3.29
6101,Khan,2021/01/17,Tea,3.29
6102,Khan,2021/01/17,Jam,12.89
6103,Khan,2021/01/17,Cake,8.73
6104,Khan,2021/01/17,Coffee,4.37
6105,Khan,2021/01/17,Bread,5.92
6106,Khan,2021/01/17,Jam,12.89
6107,Khan,2021/01/17,Cake,8.73
6108,Khan,2021/01/17,Tea,3.29
6109,Khan,2021/01/17,Tea,3.29
6110,Khan,2021/01/17,Pastry,7.49
6111,Khan,2021/01/17,Bread,5.92
6112,Khan,2021/01/17,Cake,8.73
6113,Khan,2021/01/17,Jam,12.89
6114,Khan,2021/01/17,Cake,8.73
6115,Khan,2021/01/17,Bread,5.92
6116,Khan,2021/01/17,Tea,3.29
6117,Khan,2021/01/17,Jam,12.89
6118,Khan,2021/01/17,Bread,5.92
6119,Khan,2021/01/17,Jam,12.89
6120,Khan,2021/01/17,Jam,12.89
6121,The Hood,2021/01/18,Cake,8.73
6122,The Hood,2021/01/18,Jam,12.89
6123,The Hood,2021/01/18,Jam,12.89
6124,The Hood,2021/01/18,Pastry,7.49
6125,The Hood,2021/01/18,Bread,5.92
6126,The Hood,2021/01/18,Bread,5.92
6127,The Hood,2021/01/18,Cake,8.73
6128,The Hood,2021/01/18,Coffee,4.37
6129,The Hood,2021/01/18,Tea,3.29
6130,The Hood,2021/01/18,Tea,3.29
6131,The Hood,2021/01/18,Tea,3.29
6132,The Hood,2021/01/18,Tea,3.29
6133,The Hood,2021/01/18,Pastry,7.49
6134,The Hood,2021/01/18,Jam,12.89
6135,The Hood,2021/01/18,Cake,8.73
6136,The Hood,2021/01/18,Tea,3.29
6137,The Hood,2021/01/18,Coffee,4.37
6138,The Hood,2021/01/18,Cake,8.73
6139,The Hood,2021/01/18,Cake,8.73
6140,The Hood,2021/01/18,Cake,8.73
6141,The Hood,2021/01/18,Bread,5.92
6142,The Hood,2021/01/18,Bread,5.92
6143,The Hood,2021/01/18,Coffee,4.37
6144,The Hood,2021/01/18,Bread,5.92
6145,The Hood,2021/01/18,Cake,8.73
6146,The Hood,2021/01/18,Tea,3.29
6147,Dr Claw,2021/01/19,Jam,12.89
6148,Dr Claw,2021/01/19,Jam,12.89
6149,Dr Claw,2021/01/19,Pastry,7.49
6150,Dr Claw,2021/01/19,Cake,8.73
6151,Dr Claw,2021/01/19,Coffee,4.37
6152,Dr Claw,2021/01/19,Pastry,7.49
6153,Dr Claw,2021/01/19,Jam,12.89
6154,Dr Claw,2021/01/19,Cake,8.73
6155,Dr Claw,2021/01/19,Bread,5.92
6156,Dr Claw,2021/01/19,Cake,8.73
6157,Dr Claw,2021/01/19,Pastry,7.49
6158,Dr Claw,2021/01/19,Pastry,7.49
6159,Dr Claw,2021/01/19,Coffee,4.37
6160,Dr Claw,2021/01/19,Bread,5.92
6161,Dr Claw,2021/01/19,Coffee,4.37
6162,Dr Claw,2021/01/19,Coffee,4.37
6163,Dr Claw,2021/01/19,Coffee,4.37
6164,Dr Claw,2021/01/19,Pastry,7.49
6165,Dr Claw,2021/01/19,Coffee,4.37
6166,Dr Claw,2021/01/19,Tea,3.29
6167,Dr Claw,2021/01/19,Pastry,7.49
6168,Dr Claw,2021/01/19,Cake,8.73
6169,Dr Claw,2021/01/19,Coffee,4.37
6170,Dr Claw,2021/01/19,Pastry,7.49
6171,Dr Claw,2021/01/19,Cake,8.73
6172,Dr Claw,2021/01/19,Cake,8.73
6173,Dr Claw,2021/01/19,Pastry,7.49
6174,Dr Claw,2021/01/19,Tea,3.29
6175,Dr Claw,2021/01/19,Cake,8.73
6176,Dr Claw,2021/01/19,Jam,12.89
6177,Dr Claw,2021/01/19,Tea,3.29
6178,Dr Claw,2021/01/19,Bread,5.92
6179,Dr Claw,2021/01/19,Jam,12.89
6180,Dr Claw,2021/01/19,Tea,3.29
6181,Dr Claw,2021/01/19,Bread,5.92
6182,Dr Claw,2021/01/19,Coffee,4.37
6183,Dr Claw,2021/01/19,Cake,8.73
6184,Dr Claw,2021/01/19,Pastry,7.49
6185,Dr Claw,2021/01/19,Cake,8.73
6186,Dr Claw,2021/01/19,Jam,12.89
6187,Dr Claw,2021/01/19,Cake,8.73
6188,Dr Claw,2021/01/19,Pastry,7.49
6189,Dr Claw,2021/01/19,Jam,12.89
6190,Dr Claw,2021/01/19,Jam,12.89
6191,Dr Claw,2021/01/19,Jam,12.89
6192,Dr Claw,2021/01/19,Bread,5.92
6193,Dr Claw,2021/01/19,Tea,3.29
6194,Dr Claw,2021/01/19,Cake,8.73
6195,Dr Claw,2021/01/19,Pastry,7.49
6196,Dr Claw,2021/01/19,Cake,8.73
6197,Dr Claw,2021/01/19,Jam,12.89
6198,Dr Claw,2021/01/19,Coffee,4.37
6199,Dr Claw,2021/01/19,Tea,3.29
6200,Dr Claw,2021/01/19,Tea,3.29
6201,Dr Claw,2021/01/19,Cake,8.73
6202,Dr Claw,2021/01/19,Pastry,7.49
6203,Dr Claw,2021/01/19,Bread,5.92
6204,Dr Claw,2021/01/19,Bread,5.92
6205,Dr Claw,2021/01/19,Bread,5.92
6206,Dr Claw,2021/01/19,Coffee,4.37
6207,Dr Claw,2021/01/19,Pastry,7.49
6208,Dr Claw,2021/01/19,Jam,12.89
6209,Dr Claw,2021/01/19,Coffee,4.37
6210,Dr Claw,2021/01/19,Coffee,4.37
6211,Dr Claw,2021/01/19,Bread,5.92
6212,Dr Claw,2021/01/19,Tea,3.29
6213,Dr Claw,2021/01/19,Jam,12.89
6214,Dr Claw,2021/01/19,Jam,12.89
6215,Dr Claw,2021/01/19,Jam,12.89
6216,Dr Claw,2021/01/19,Tea,3.29
6217,Dr Claw,2021/01/19,Pastry,7.49
6218,Dr Claw,2021/01/19,Jam,12.89
6219,Dr Claw,2021/01/19,Tea,3.29
6220,Dr Claw,2021/01/19,Cake,8.73
6221,Dr Claw,2021/01/19,Coffee,4.37
6222,Dr Claw,2021/01/19,Pastry,7.49
6223,Dr Claw,2021/01/19,Coffee,4.37
6224,Dr Claw,2021/01/19,Jam,12.89
6225,Dr Claw,2021/01/19,Cake,8.73
6226,Dr Claw,2021/01/19,Pastry,7.49
6227,Dr Claw,2021/01/19,Pastry,7.49
6228,Dr Claw,2021/01/19,Jam,12.89
6229,Dr Claw,2021/01/19,Jam,12.89
6230,Dr Claw,2021/01/19,Bread,5.92
6231,Dr Claw,2021/01/19,Pastry,7.49
6232,Dr Claw,2021/01/19,Bread,5.92
6233,Dr Claw,2021/01/19,Bread,5.92
6234,Dr Claw,2021/01/19,Bread,5.92
6235,Dr Claw,2021/01/19,Coffee,4.37
6236,Dr Claw,2021/01/19,Cake,8.73
6237,Dr Claw,2021/01/19,Coffee,4.37
6238,Dr Claw,2021/01/19,Tea,3.29
6239,Dr Claw,2021/01/19,Cake,8.73
6240,Dr Claw,2021/01/19,Tea,3.29
6241,Dr Claw,2021/01/19,Jam,12.89
6242,Dr Claw,2021/01/19,Jam,12.89
6243,Dr Claw,2021/01/19,Pastry,7.49
6244,Dr Claw,2021/01/19,Bread,5.92
6245,Dr Claw,2021/01/19,Jam,12.89
6246,Dr Claw,2021/01/19,Cake,8.73
6247,Dr Claw,2021/01/19,Pastry,7.49
6248,Dr Claw,2021/01/19,Pastry,7.49
6249,Ariana,2021/01/20,Jam,12.89
6250,Ariana,2021/01/20,Jam,12.89
6251,Ariana,2021/01/20,Tea,3.29
6252,Ariana,2021/01/20,Pastry,7.49
6253,Ariana,2021/01/20,Bread,5.92
6254,Ariana,2021/01/20,Pastry,7.49
6255,Ariana,2021/01/20,Jam,12.89
6256,Ariana,2021/01/20,Tea,3.29
6257,Ariana,2021/01/20,Cake,8.73
6258,Ariana,2021/01/20,Tea,3.29
6259,Ariana,2021/01/20,Tea,3.29
6260,Ariana,2021/01/20,Jam,12.89
6261,Cersai,2021/01/21,Coffee,4.37
6262,Cersai,2021/01/21,Cake,8.73
6263,Cersai,2021/01/21,Pastry,7.49
6264,Cersai,2021/01/21,Coffee,4.37
6265,Cersai,2021/01/21,Bread,5.92
6266,Anakin,2021/01/22,Cake,8.73
6267,Anakin,2021/01/22,Pastry,7.49
6268,Anakin,2021/01/22,Jam,12.89
6269,Anakin,2021/01/22,Pastry,7.49
6270,Anakin,2021/01/22,Cake,8.73
6271,Anakin,2021/01/22,Jam,12.89
6272,Anakin,2021/01/22,Tea,3.29
6273,Anakin,2021/01/22,Jam,12.89
6274,Anakin,2021/01/22,Bread,5.92
6275,Anakin,2021/01/22,Jam,12.89
6276,Anakin,2021/01/22,Pastry,7.49
6277,Anakin,2021/01/22,Bread,5.92
