Transaction ID,Date,Item,Deposit Amount
5322,2020/12/19,Jam,12.89
5323,2020/12/19,Cake,8.73
5324,2020/12/19,Pastry,7.49
5325,2020/12/19,Tea,3.29
5326,2020/12/19,Jam,12.89
5327,2020/12/19,Jam,12.89
5328,2020/12/20,Pastry,7.49
5329,2020/12/21,Jam,12.89
5330,2020/12/21,Jam,12.89
5331,2020/12/21,Coffee,4.37
5332,2020/12/21,Pastry,7.49
5333,2020/12/21,Cake,8.73
5334,2020/12/21,Cake,8.73
5335,2020/12/21,Jam,12.89
5336,2020/12/21,Jam,12.89
5337,2020/12/21,Coffee,4.37
5338,2020/12/21,Jam,12.89
5339,2020/12/21,Coffee,4.37
5340,2020/12/21,Coffee,4.37
5341,2020/12/21,Coffee,4.37
5342,2020/12/21,Pastry,7.49
5343,2020/12/21,Coffee,4.37
5344,2020/12/21,Bread,5.92
5345,2020/12/21,Cake,8.73
5346,2020/12/22,Bread,5.92
5347,2020/12/22,Cake,8.73
5348,2020/12/22,Bread,5.92
5349,2020/12/22,Bread,5.92
5350,2020/12/22,Pastry,7.49
5351,2020/12/22,Pastry,7.49
5352,2020/12/22,Tea,3.29
5353,2020/12/22,Tea,3.29
5354,2020/12/22,Bread,5.92
5355,2020/12/22,Cake,8.73
5356,2020/12/22,Tea,3.29
5357,2020/12/22,Cake,8.73
5358,2020/12/22,Bread,5.92
5359,2020/12/22,Bread,5.92
5360,2020/12/22,Jam,12.89
5361,2020/12/22,Jam,12.89
5362,2020/12/22,Pastry,7.49
5363,2020/12/22,Tea,3.29
5364,2020/12/22,Coffee,4.37
5365,2020/12/22,Coffee,4.37
5366,2020/12/22,Cake,8.73
5367,2020/12/22,Coffee,4.37
5368,2020/12/22,Bread,5.92
5369,2020/12/22,Cake,8.73
5370,2020/12/22,Coffee,4.37
5371,2020/12/22,Coffee,4.37
5372,2020/12/22,Bread,5.92
5373,2020/12/22,Coffee,4.37
5374,2020/12/22,Pastry,7.49
5375,2020/12/22,Tea,3.29
5376,2020/12/22,Bread,5.92
5377,2020/12/22,Bread,5.92
5378,2020/12/22,Jam,12.89
5379,2020/12/22,Pastry,7.49
5380,2020/12/22,Jam,12.89
5381,2020/12/22,Jam,12.89
5382,2020/12/22,Coffee,4.37
5383,2020/12/22,Jam,12.89
5384,2020/12/22,Jam,12.89
5385,2020/12/22,Pastry,7.49
5386,2020/12/22,Coffee,4.37
5387,2020/12/22,Jam,12.89
5388,2020/12/22,Bread,1.37
5389,2020/12/22,Tea,3.29
5390,2020/12/22,Pastry,7.49
5391,2020/12/22,Cake,8.73
5392,2020/12/22,Coffee,4.37
5393,2020/12/22,Pastry,7.49
5394,2020/12/22,Tea,3.29
5395,2020/12/22,Coffee,4.37
5396,2020/12/23,Bread,5.92
5397,2020/12/23,Cake,8.73
5398,2020/12/23,Cake,8.73
5399,2020/12/23,Cake,8.73
5400,2020/12/23,Pastry,7.49
5401,2020/12/23,Coffee,4.37
5402,2020/12/23,Bread,5.92
5403,2020/12/23,Coffee,4.37
5404,2020/12/23,Coffee,4.37
5405,2020/12/23,Cake,8.73
5406,2020/12/23,Coffee,4.37
5407,2020/12/23,Coffee,4.37
5408,2020/12/23,Jam,12.89
5409,2020/12/23,Tea,3.29
5410,2020/12/23,Jam,12.89
5411,2020/12/23,Cake,8.73
5412,2020/12/23,Bread,5.92
5413,2020/12/23,Cake,8.73
5414,2020/12/23,Coffee,4.37
5415,2020/12/23,Coffee,4.37
5416,2020/12/23,Jam,12.89
5417,2020/12/23,Cake,8.73
5418,2020/12/23,Jam,12.89
5419,2020/12/23,Jam,12.89
5420,2020/12/23,Bread,5.92
5421,2020/12/23,Tea,3.29
5422,2020/12/23,Tea,3.29
5423,2020/12/23,Coffee,4.37
5424,2020/12/23,Jam,12.89
5425,2020/12/23,Cake,8.73
5426,2020/12/24,Jam,12.89
5427,2020/12/24,Coffee,4.37
5428,2020/12/24,Tea,3.29
5429,2020/12/24,Cake,8.73
5430,2020/12/24,Pastry,7.49
5431,2020/12/24,Coffee,4.37
5432,2020/12/24,Cake,8.73
5433,2020/12/24,Cake,8.73
5434,2020/12/24,Tea,3.29
5435,2020/12/24,Cake,8.73
5436,2020/12/24,Pastry,7.49
5437,2020/12/24,Jam,12.89
5438,2020/12/24,Cake,8.73
5439,2020/12/24,Pastry,7.49
5440,2020/12/24,Coffee,4.37
5441,2020/12/24,Tea,3.29
5442,2020/12/24,Jam,12.89
5443,2020/12/24,Pastry,7.49
5444,2020/12/24,Cake,8.73
5445,2020/12/24,Coffee,4.37
5446,2020/12/24,Cake,8.73
5447,2020/12/24,Tea,3.29
5448,2020/12/24,Bread,5.92
5449,2020/12/24,Pastry,7.49
5450,2020/12/24,Tea,3.29
5451,2020/12/24,Tea,3.29
5452,2020/12/24,Coffee,4.37
5453,2020/12/24,Tea,3.29
5454,2020/12/24,Pastry,7.49
5455,2020/12/24,Cake,8.73
5456,2020/12/24,Cake,8.73
5457,2020/12/25,Cake,8.73
5458,2020/12/25,Jam,12.89
5459,2020/12/25,Jam,12.89
5460,2020/12/25,Jam,12.89
5461,2020/12/25,Jam,12.89
5462,2020/12/25,Cake,8.73
5463,2020/12/25,Cake,8.73
5464,2020/12/25,Tea,3.29
5465,2020/12/25,Bread,5.92
5466,2020/12/25,Jam,12.89
5467,2020/12/25,Pastry,7.49
5468,2020/12/26,Cake,8.73
5469,2020/12/26,Tea,3.29
5470,2020/12/26,Jam,12.89
5471,2020/12/27,Coffee,4.37
5472,2020/12/27,Coffee,4.37
5473,2020/12/27,Pastry,7.49
5474,2020/12/27,Pastry,7.49
5475,2020/12/27,Tea,3.29
5476,2020/12/27,Cake,8.73
5477,2020/12/27,Tea,3.29
5478,2020/12/27,Bread,5.92
5479,2020/12/27,Coffee,4.37
5480,2020/12/27,Tea,3.29
5481,2020/12/27,Pastry,7.49
5482,2020/12/27,Tea,3.29
5483,2020/12/27,Jam,12.89
5484,2020/12/27,Cake,8.73
5485,2020/12/28,Bread,5.92
5486,2020/12/28,Tea,3.29
5487,2020/12/28,Tea,3.29
5488,2020/12/28,Coffee,4.37
5489,2020/12/28,Cake,8.73
5490,2020/12/28,Pastry,7.49
5491,2020/12/28,Cake,8.73
5492,2020/12/28,Jam,12.89
5493,2020/12/28,Pastry,7.49
5494,2020/12/28,Tea,3.29
5495,2020/12/28,Tea,3.29
5496,2020/12/28,Tea,3.29
5497,2020/12/28,Coffee,4.37
5498,2020/12/28,Pastry,7.49
5499,2020/12/28,Bread,5.92
5500,2020/12/28,Tea,3.29
5501,2020/12/28,Coffee,4.37
5502,2020/12/28,Bread,5.92
5503,2020/12/28,Cake,8.73
5504,2020/12/28,Coffee,4.37
5505,2020/12/28,Coffee,4.37
5506,2020/12/28,Pastry,7.49
5507,2020/12/28,Cake,8.73
5508,2020/12/28,Jam,12.89
5509,2020/12/28,Bread,5.92
5510,2020/12/28,Bread,5.92
5511,2020/12/28,Pastry,7.49
5512,2020/12/28,Coffee,4.37
5513,2020/12/28,Tea,3.29
5514,2020/12/28,Jam,12.89
5515,2020/12/28,Tea,3.29
5516,2020/12/28,Tea,3.29
5517,2020/12/28,Bread,5.92
5518,2020/12/28,Bread,5.92
5519,2020/12/28,Cake,8.73
5520,2020/12/28,Cake,8.73
5521,2020/12/28,Tea,3.29
5522,2020/12/28,Cake,8.73
5523,2020/12/28,Jam,12.89
5524,2020/12/28,Tea,3.29
5525,2020/12/28,Coffee,4.37
5526,2020/12/28,Jam,12.89
5527,2020/12/28,Bread,5.92
5528,2020/12/28,Bread,5.92
5529,2020/12/28,Tea,3.29
5530,2020/12/28,Bread,5.92
5531,2020/12/28,Tea,3.29
5532,2020/12/28,Tea,3.29
5533,2020/12/28,Pastry,7.49
5534,2020/12/28,Bread,5.92
5535,2020/12/28,Tea,3.29
5536,2020/12/28,Jam,12.89
5537,2020/12/28,Tea,3.29
5538,2020/12/28,Jam,12.89
5539,2020/12/28,Coffee,4.37
5540,2020/12/28,Jam,12.89
5541,2020/12/28,Coffee,4.37
5542,2020/12/29,Pastry,7.49
5543,2020/12/29,Bread,5.92
5544,2020/12/29,Tea,3.29
5545,2020/12/29,Tea,3.29
5546,2020/12/29,Coffee,4.37
5547,2020/12/29,Pastry,7.49
5548,2020/12/29,Pastry,7.49
5549,2020/12/29,Bread,5.92
5550,2020/12/29,Cake,8.73
5551,2020/12/29,Pastry,7.49
5552,2020/12/29,Pastry,7.49
5553,2020/12/29,Bread,5.92
5554,2020/12/29,Bread,5.92
5555,2020/12/29,Pastry,7.49
5556,2020/12/29,Pastry,7.49
5557,2020/12/29,Bread,5.92
5558,2020/12/29,Coffee,4.37
5559,2020/12/29,Jam,12.89
5560,2020/12/29,Jam,12.89
5561,2020/12/29,Jam,12.89
5562,2020/12/29,Tea,3.29
5563,2020/12/29,Tea,3.29
5564,2020/12/29,Cake,8.73
5565,2020/12/29,Coffee,4.37
5566,2020/12/29,Bread,5.92
5567,2020/12/29,Pastry,7.49
5568,2020/12/29,Coffee,4.37
5569,2020/12/29,Coffee,4.37
5570,2020/12/29,Tea,3.29
5571,2020/12/29,Bread,5.92
5572,2020/12/29,Bread,5.92
5573,2020/12/29,Cake,8.73
5574,2020/12/29,Coffee,4.37
5575,2020/12/29,Jam,12.89
5576,2020/12/29,Cake,8.73
5577,2020/12/29,Tea,3.29
5578,2020/12/29,Cake,8.73
5579,2020/12/29,Jam,12.89
5580,2020/12/29,Pastry,7.49
5581,2020/12/29,Tea,3.29
5582,2020/12/29,Cake,8.73
5583,2020/12/29,Pastry,7.49
5584,2020/12/29,Jam,12.89
5585,2020/12/29,Coffee,4.37
5586,2020/12/30,Cake,8.73
5587,2020/12/30,Coffee,4.37
5588,2020/12/30,Tea,3.29
5589,2020/12/30,Jam,12.89
5590,2020/12/30,Bread,5.92
5591,2020/12/30,Pastry,7.49
5592,2020/12/30,Tea,3.29
5593,2020/12/30,Tea,3.29
5594,2020/12/30,Pastry,7.49
5595,2020/12/30,Jam,12.89
5596,2020/12/30,Cake,8.73
5597,2020/12/30,Bread,5.92
5598,2020/12/30,Coffee,4.37
5599,2020/12/30,Bread,5.92
5600,2020/12/30,Bread,1.66
5601,2020/12/30,Bread,5.92
5602,2020/12/30,Bread,0.49
5603,2020/12/30,Jam,12.89
5604,2020/12/30,Bread,5.92
5605,2020/12/30,Cake,8.73
5606,2020/12/30,Tea,3.29
5607,2020/12/30,Coffee,4.37
5608,2020/12/30,Pastry,7.49
5609,2020/12/30,Bread,5.92
5610,2020/12/30,Tea,3.29
5611,2020/12/30,Jam,12.89
5612,2020/12/30,Jam,12.89
5613,2020/12/30,Pastry,7.49
5614,2020/12/30,Bread,5.92
5615,2020/12/30,Tea,3.29
5616,2020/12/30,Jam,12.89
5617,2020/12/30,Coffee,-1.71
5618,2020/12/30,Bread,5.92
5619,2020/12/30,Tea,3.29
5620,2020/12/30,Bread,-1.86
5621,2020/12/30,Tea,3.29
5622,2020/12/30,Bread,5.92
5623,2020/12/30,Coffee,4.37
5624,2020/12/30,Jam,12.89
5625,2020/12/30,Tea,3.29
5626,2020/12/30,Bread,5.92
5627,2020/12/30,Jam,12.89
5628,2020/12/30,Cake,8.73
5629,2020/12/30,Jam,12.89
5630,2020/12/30,Coffee,4.37
5631,2020/12/30,Tea,3.29
5632,2020/12/30,Tea,3.29
5633,2020/12/30,Tea,3.29
5634,2020/12/30,Jam,12.89
5635,2020/12/30,Bread,5.92
5636,2020/12/30,Tea,3.29
5637,2020/12/30,Tea,3.29
5638,2020/12/30,Coffee,4.37
5639,2020/12/30,Pastry,7.49
5640,2020/12/30,Bread,5.92
5641,2020/12/30,Cake,8.73
5642,2020/12/31,Cake,8.73
5643,2020/12/31,Bread,5.92
5644,2020/12/31,Coffee,4.37
5645,2020/12/31,Tea,3.29
5646,2020/12/31,Cake,8.73
5647,2020/12/31,Cake,8.73
5648,2020/12/31,Bread,5.92
5649,2020/12/31,Pastry,7.49
5650,2020/12/31,Bread,5.92
5651,2020/12/31,Pastry,7.49
5652,2020/12/31,Cake,8.73
5653,2020/12/31,Jam,12.89
5654,2020/12/31,Pastry,7.49
5655,2020/12/31,Coffee,4.37
5656,2021/01/01,Bread,5.92
5657,2021/01/01,Jam,12.89
5658,2021/01/01,Jam,12.89
5659,2021/01/01,Pastry,7.49
5660,2021/01/02,Pastry,7.49
5661,2021/01/02,Jam,12.89
5662,2021/01/02,Tea,3.29
5663,2021/01/02,Cake,8.73
5664,2021/01/02,Jam,12.89
5665,2021/01/02,Jam,12.89
5666,2021/01/02,Jam,12.89
5667,2021/01/02,Tea,3.29
5668,2021/01/02,Coffee,4.37
5669,2021/01/02,Cake,8.73
5670,2021/01/02,Pastry,7.49
5671,2021/01/02,Cake,8.73
5672,2021/01/02,Pastry,7.49
5673,2021/01/02,Cake,8.73
5674,2021/01/02,Coffee,4.37
5675,2021/01/02,Coffee,4.37
5676,2021/01/02,Tea,3.29
5677,2021/01/02,Tea,3.29
5678,2021/01/02,Bread,5.92
5679,2021/01/02,Cake,8.73
5680,2021/01/02,Jam,12.89
5681,2021/01/02,Coffee,4.37
5682,2021/01/02,Coffee,4.37
5683,2021/01/02,Coffee,4.37
5684,2021/01/02,Tea,3.29
5685,2021/01/02,Jam,12.89
5686,2021/01/02,Coffee,4.37
5687,2021/01/02,Jam,12.89
5688,2021/01/02,Cake,8.73
5689,2021/01/03,Jam,12.89
5690,2021/01/03,Tea,3.29
5691,2021/01/03,Pastry,7.49
5692,2021/01/03,Pastry,7.49
5693,2021/01/03,Bread,5.92
5694,2021/01/03,Coffee,4.37
5695,2021/01/03,Cake,8.73
5696,2021/01/03,Coffee,4.37
5697,2021/01/03,Pastry,7.49
5698,2021/01/03,Jam,12.89
5699,2021/01/03,Bread,5.92
5700,2021/01/04,Bread,5.92
5701,2021/01/04,Cake,8.73
5702,2021/01/04,Pastry,7.49
5703,2021/01/04,Coffee,4.37
5704,2021/01/04,Tea,3.29
5705,2021/01/04,Coffee,4.37
5706,2021/01/04,Cake,8.73
5707,2021/01/04,Bread,5.92
5708,2021/01/04,Pastry,7.49
5709,2021/01/04,Coffee,4.37
5710,2021/01/04,Tea,3.29
5711,2021/01/04,Tea,3.29
5712,2021/01/04,Coffee,4.37
5713,2021/01/04,Coffee,4.37
5714,2021/01/04,Bread,5.92
5715,2021/01/04,Jam,12.89
5716,2021/01/04,Bread,5.92
5717,2021/01/04,Jam,12.89
5718,2021/01/04,Cake,8.73
5719,2021/01/04,Pastry,7.49
5720,2021/01/04,Bread,5.92
5721,2021/01/04,Coffee,4.37
5722,2021/01/04,Bread,5.92
5723,2021/01/04,Cake,8.73
5724,2021/01/05,Bread,5.92
5725,2021/01/05,Bread,5.92
5726,2021/01/05,Bread,5.92
5727,2021/01/06,Jam,12.89
5728,2021/01/06,Jam,12.89
5729,2021/01/06,Pastry,7.49
5730,2021/01/06,Coffee,4.37
5731,2021/01/06,Tea,3.29
5732,2021/01/06,Pastry,7.49
5733,2021/01/06,Cake,8.73
5734,2021/01/06,Coffee,4.37
5735,2021/01/06,Jam,12.89
5736,2021/01/06,Jam,12.89
5737,2021/01/06,Jam,12.89
5738,2021/01/06,Cake,8.73
5739,2021/01/06,Tea,3.29
5740,2021/01/06,Tea,3.29
5741,2021/01/06,Jam,12.89
5742,2021/01/06,Jam,12.89
5743,2021/01/06,Pastry,7.49
5744,2021/01/06,Pastry,7.49
5745,2021/01/06,Cake,8.73
5746,2021/01/06,Cake,8.73
5747,2021/01/06,Jam,-3.37
5748,2021/01/06,Tea,3.29
5749,2021/01/06,Cake,8.73
5750,2021/01/07,Bread,5.92
5751,2021/01/07,Bread,5.92
5752,2021/01/07,Tea,3.29
5753,2021/01/07,Coffee,4.37
5754,2021/01/07,Bread,5.92
5755,2021/01/07,Coffee,4.37
5756,2021/01/07,Tea,3.29
5757,2021/01/07,Tea,3.29
5758,2021/01/07,Jam,12.89
5759,2021/01/07,Coffee,4.37
5760,2021/01/07,Coffee,4.37
5761,2021/01/07,Jam,12.89
5762,2021/01/07,Pastry,7.49
5763,2021/01/07,Coffee,1.66
5764,2021/01/07,Pastry,7.49
5765,2021/01/07,Tea,3.29
5766,2021/01/07,Pastry,7.49
5767,2021/01/07,Pastry,7.49
5768,2021/01/07,Cake,8.73
5769,2021/01/07,Coffee,4.37
5770,2021/01/07,Jam,12.89
5771,2021/01/07,Pastry,7.49
5772,2021/01/07,Bread,5.92
5773,2021/01/07,Bread,5.92
5774,2021/01/07,Pastry,7.49
5775,2021/01/07,Jam,12.89
5776,2021/01/07,Jam,12.89
5777,2021/01/07,Cake,8.73
5778,2021/01/07,Cake,8.73
5779,2021/01/07,Jam,12.89
5780,2021/01/07,Pastry,7.49
5781,2021/01/07,Pastry,7.49
5782,2021/01/07,Cake,8.73
5783,2021/01/07,Jam,12.89
5784,2021/01/07,Tea,3.29
5785,2021/01/07,Bread,5.92
5786,2021/01/07,Pastry,7.49
5787,2021/01/07,Coffee,4.37
5788,2021/01/07,Tea,-1.88
5789,2021/01/07,Cake,8.73
5790,2021/01/07,Coffee,4.37
5791,2021/01/07,Cake,8.73
5792,2021/01/07,Jam,6.81
5793,2021/01/07,Cake,8.73
5794,2021/01/07,Tea,3.29
5795,2021/01/07,Pastry,7.49
5796,2021/01/07,Bread,5.92
5797,2021/01/07,Bread,5.92
5798,2021/01/07,Pastry,7.49
5799,2021/01/07,Pastry,7.49
5800,2021/01/07,Cake,8.73
5801,2021/01/07,Coffee,4.37
5802,2021/01/07,Coffee,4.37
5803,2021/01/08,Cake,8.73
5804,2021/01/08,Coffee,4.37
5805,2021/01/08,Coffee,4.37
5806,2021/01/08,Tea,3.29
5807,2021/01/08,Bread,5.92
5808,2021/01/08,Cake,8.73
5809,2021/01/08,Tea,3.29
5810,2021/01/08,Bread,5.92
5811,2021/01/08,Tea,3.29
5812,2021/01/08,Coffee,4.37
5813,2021/01/08,Jam,12.89
5814,2021/01/08,Tea,3.29
5815,2021/01/08,Bread,5.92
5816,2021/01/08,Tea,3.29
5817,2021/01/08,Coffee,4.37
5818,2021/01/08,Cake,8.73
5819,2021/01/08,Pastry,7.49
5820,2021/01/08,Pastry,7.49
5821,2021/01/08,Cake,8.73
5822,2021/01/08,Tea,3.29
5823,2021/01/08,Jam,12.89
5824,2021/01/08,Cake,8.73
5825,2021/01/08,Tea,3.29
5826,2021/01/08,Tea,3.29
5827,2021/01/08,Coffee,4.37
5828,2021/01/08,Coffee,4.37
5829,2021/01/08,Pastry,7.49
5830,2021/01/08,Coffee,4.37
5831,2021/01/08,Pastry,7.49
5832,2021/01/08,Pastry,7.49
5833,2021/01/08,Coffee,4.37
5834,2021/01/08,Coffee,4.37
5835,2021/01/08,Coffee,-1.38
5836,2021/01/08,Tea,3.29
5837,2021/01/08,Pastry,7.49
5838,2021/01/08,Cake,8.73
5839,2021/01/08,Jam,12.89
5840,2021/01/08,Tea,3.29
5841,2021/01/08,Pastry,7.49
5842,2021/01/08,Jam,12.89
5843,2021/01/08,Jam,12.89
5844,2021/01/08,Cake,8.73
5845,2021/01/08,Cake,8.73
5846,2021/01/08,Tea,3.29
5847,2021/01/08,Bread,5.92
5848,2021/01/08,Cake,8.73
5849,2021/01/08,Coffee,4.37
5850,2021/01/08,Pastry,7.49
5851,2021/01/08,Pastry,7.49
5852,2021/01/08,Bread,5.92
5853,2021/01/08,Cake,8.73
5854,2021/01/08,Coffee,4.37
5855,2021/01/08,Coffee,4.37
5856,2021/01/08,Bread,5.92
5857,2021/01/08,Coffee,4.37
5858,2021/01/08,Bread,5.92
5859,2021/01/08,Pastry,7.49
5860,2021/01/08,Cake,8.73
5861,2021/01/08,Jam,12.89
5862,2021/01/08,Tea,3.29
5863,2021/01/08,Pastry,7.49
5864,2021/01/08,Pastry,7.49
5865,2021/01/08,Bread,5.92
5866,2021/01/08,Coffee,4.37
5867,2021/01/08,Jam,12.89
5868,2021/01/08,Bread,5.92
5869,2021/01/08,Coffee,4.37
5870,2021/01/08,Tea,3.29
5871,2021/01/08,Bread,5.92
5872,2021/01/08,Cake,8.73
5873,2021/01/08,Pastry,7.49
5874,2021/01/08,Cake,8.73
5875,2021/01/08,Pastry,7.49
5876,2021/01/09,Tea,3.29
5877,2021/01/09,Coffee,4.37
5878,2021/01/09,Bread,5.92
5879,2021/01/09,Jam,12.89
5880,2021/01/09,Tea,3.29
5881,2021/01/09,Tea,3.29
5882,2021/01/09,Tea,3.29
5883,2021/01/09,Jam,12.89
5884,2021/01/09,Jam,12.89
5885,2021/01/09,Tea,3.29
5886,2021/01/09,Cake,8.73
5887,2021/01/09,Bread,5.92
5888,2021/01/09,Bread,5.92
5889,2021/01/09,Bread,5.92
5890,2021/01/09,Jam,12.89
5891,2021/01/09,Cake,8.73
5892,2021/01/09,Tea,3.29
5893,2021/01/10,Pastry,7.49
5894,2021/01/10,Pastry,7.49
5895,2021/01/10,Cake,8.73
5896,2021/01/10,Tea,3.29
5897,2021/01/10,Pastry,7.49
5898,2021/01/10,Tea,3.29
5899,2021/01/10,Jam,12.89
5900,2021/01/10,Cake,8.73
5901,2021/01/10,Jam,3.14
5902,2021/01/10,Tea,3.29
5903,2021/01/10,Jam,-4.60
5904,2021/01/10,Tea,3.29
5905,2021/01/10,Coffee,4.37
5906,2021/01/10,Coffee,4.37
5907,2021/01/11,Tea,3.29
5908,2021/01/11,Coffee,4.37
5909,2021/01/11,Jam,12.89
5910,2021/01/11,Bread,5.92
5911,2021/01/11,Cake,8.73
5912,2021/01/12,Tea,3.29
5913,2021/01/12,Tea,3.29
5914,2021/01/12,Tea,3.29
5915,2021/01/12,Bread,5.92
5916,2021/01/12,Jam,12.89
5917,2021/01/12,Coffee,3.20
5918,2021/01/12,Tea,3.29
5919,2021/01/12,Cake,8.73
5920,2021/01/12,Bread,5.92
5921,2021/01/12,Pastry,7.49
5922,2021/01/12,Pastry,7.49
5923,2021/01/12,Jam,12.89
5924,2021/01/12,Bread,5.92
5925,2021/01/12,Jam,12.89
5926,2021/01/12,Tea,3.29
5927,2021/01/13,Tea,3.29
5928,2021/01/13,Bread,5.92
5929,2021/01/13,Bread,5.92
5930,2021/01/13,Bread,5.92
5931,2021/01/13,Jam,12.89
5932,2021/01/13,Coffee,4.37
5933,2021/01/13,Pastry,7.49
5934,2021/01/13,Pastry,7.49
5935,2021/01/13,Cake,8.73
5936,2021/01/13,Jam,12.89
5937,2021/01/13,Tea,3.29
5938,2021/01/13,Tea,3.29
5939,2021/01/13,Bread,5.92
5940,2021/01/13,Jam,12.89
5941,2021/01/13,Bread,5.92
5942,2021/01/13,Bread,5.92
5943,2021/01/13,Cake,8.73
5944,2021/01/13,Cake,8.73
5945,2021/01/13,Pastry,7.49
5946,2021/01/13,Coffee,4.37
5947,2021/01/13,Bread,5.92
5948,2021/01/13,Pastry,7.49
5949,2021/01/13,Bread,5.92
5950,2021/01/13,Pastry,7.49
5951,2021/01/13,Bread,5.92
5952,2021/01/13,Bread,5.92
5953,2021/01/13,Coffee,4.37
5954,2021/01/13,Cake,-3.67
5955,2021/01/13,Bread,5.92
5956,2021/01/14,Jam,12.89
5957,2021/01/14,Bread,5.92
5958,2021/01/14,Tea,3.29
5959,2021/01/14,Cake,8.73
5960,2021/01/14,Cake,8.73
5961,2021/01/14,Cake,8.73
5962,2021/01/14,Cake,8.73
5963,2021/01/14,Jam,12.89
5964,2021/01/14,Pastry,7.49
5965,2021/01/14,Coffee,4.37
5966,2021/01/14,Tea,3.29
5967,2021/01/14,Cake,8.73
5968,2021/01/14,Jam,12.89
5969,2021/01/14,Jam,12.89
5970,2021/01/14,Tea,3.29
5971,2021/01/14,Coffee,4.37
5972,2021/01/14,Bread,5.92
5973,2021/01/14,Cake,8.73
5974,2021/01/14,Bread,5.92
5975,2021/01/14,Cake,8.73
5976,2021/01/14,Tea,3.29
5977,2021/01/14,Bread,5.92
5978,2021/01/14,Cake,8.73
5979,2021/01/14,Bread,5.92
5980,2021/01/14,Pastry,7.49
5981,2021/01/14,Jam,12.89
5982,2021/01/14,Cake,8.73
5983,2021/01/14,Tea,3.29
5984,2021/01/14,Tea,3.29
5985,2021/01/14,Cake,8.73
5986,2021/01/14,Tea,3.29
5987,2021/01/14,Coffee,4.37
5988,2021/01/14,Jam,12.89
5989,2021/01/14,Jam,12.89
5990,2021/01/14,Bread,5.92
5991,2021/01/14,Pastry,7.49
5992,2021/01/14,Coffee,4.37
5993,2021/01/14,Tea,3.29
5994,2021/01/14,Bread,5.92
5995,2021/01/14,Pastry,7.49
5996,2021/01/14,Jam,12.89
5997,2021/01/14,Jam,12.89
5998,2021/01/14,Cake,8.73
5999,2021/01/14,Cake,8.73
6000,2021/01/14,Coffee,4.37
6001,2021/01/14,Pastry,7.49
6002,2021/01/14,Coffee,4.37
6003,2021/01/14,Bread,5.92
6004,2021/01/14,Cake,8.73
6005,2021/01/14,Bread,5.92
6006,2021/01/14,Jam,12.89
6007,2021/01/14,Bread,5.92
6008,2021/01/15,Jam,12.89
6009,2021/01/15,Bread,5.92
6010,2021/01/15,Cake,8.73
6011,2021/01/15,Coffee,4.37
6012,2021/01/15,Tea,3.29
6013,2021/01/15,Pastry,7.49
6014,2021/01/15,Pastry,7.49
6015,2021/01/15,Jam,12.89
6016,2021/01/15,Bread,5.92
6017,2021/01/15,Pastry,7.49
6018,2021/01/16,Tea,3.29
6019,2021/01/16,Tea,3.29
6020,2021/01/16,Bread,5.92
6021,2021/01/16,Pastry,7.49
6022,2021/01/16,Bread,5.92
6023,2021/01/16,Coffee,4.37
6024,2021/01/16,Pastry,7.49
6025,2021/01/16,Pastry,7.49
6026,2021/01/16,Pastry,7.49
6027,2021/01/16,Cake,8.73
6028,2021/01/16,Bread,5.92
6029,2021/01/16,Cake,8.73
6030,2021/01/16,Coffee,4.37
6031,2021/01/16,Bread,5.92
6032,2021/01/16,Coffee,4.37
6033,2021/01/16,Tea,3.29
6034,2021/01/16,Coffee,4.37
6035,2021/01/16,Cake,8.73
6036,2021/01/16,Cake,8.73
6037,2021/01/16,Tea,3.29
6038,2021/01/16,Cake,8.73
6039,2021/01/16,Coffee,4.37
6040,2021/01/16,Pastry,7.49
6041,2021/01/16,Jam,12.89
6042,2021/01/16,Bread,5.92
6043,2021/01/16,Cake,8.73
6044,2021/01/16,Tea,3.29
6045,2021/01/16,Pastry,7.49
6046,2021/01/16,Tea,3.29
6047,2021/01/16,Bread,5.92
6048,2021/01/16,Cake,-5.12
6049,2021/01/16,Jam,12.89
6050,2021/01/16,Tea,3.29
6051,2021/01/16,Tea,3.29
6052,2021/01/16,Coffee,4.37
6053,2021/01/16,Tea,3.29
6054,2021/01/16,Cake,8.73
6055,2021/01/16,Pastry,7.49
6056,2021/01/16,Cake,8.73
6057,2021/01/16,Coffee,4.37
6058,2021/01/16,Tea,3.29
6059,2021/01/16,Cake,8.73
6060,2021/01/16,Coffee,4.37
6061,2021/01/16,Bread,5.92
6062,2021/01/16,Tea,3.29
6063,2021/01/16,Coffee,4.37
6064,2021/01/16,Cake,8.73
6065,2021/01/16,Pastry,7.49
6066,2021/01/16,Jam,12.89
6067,2021/01/17,Coffee,4.37
6068,2021/01/17,Cake,8.73
6069,2021/01/17,Jam,12.89
6070,2021/01/17,Jam,12.89
6071,2021/01/17,Coffee,4.37
6072,2021/01/17,Pastry,7.49
6073,2021/01/17,Bread,5.92
6074,2021/01/17,Pastry,4.58
6075,2021/01/17,Cake,8.73
6076,2021/01/17,Pastry,7.49
6077,2021/01/17,Tea,3.29
6078,2021/01/17,Bread,5.92
6079,2021/01/17,Cake,8.73
6080,2021/01/17,Bread,5.92
6081,2021/01/17,Coffee,4.37
6082,2021/01/17,Pastry,7.49
6083,2021/01/17,Cake,8.73
